time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
33.800001,1.362863,1.240405,-2.121903
33.812501,1.227544,1.170009,-1.844509
33.825001,1.094842,1.074512,-1.549579
33.837501,0.966354,0.956291,-1.240809
33.850001,0.842932,0.818258,-0.921671
33.862501,0.724766,0.663744,-0.595464
33.875001,0.611497,0.496395,-0.265363
33.887501,0.502349,0.320081,0.065544
33.900001,0.39627,0.138813,0.394239
33.912501,0.29209,-0.043334,0.717764
33.925001,0.188666,-0.222286,1.03322
33.937501,0.085029,-0.394045,1.337775
33.950001,-0.019482,-0.554758,1.628659
33.962501,-0.125105,-0.700803,1.903153
33.975001,-0.231563,-0.828871,2.158564
33.987501,-0.338003,-0.936058,2.392203
34.000001,-0.442959,-1.019963,2.60134
34.012501,-0.544366,-1.078772,2.783187
34.025001,-0.639603,-1.111339,2.934885
34.037501,-0.725592,-1.117238,3.053531
34.050001,-0.798939,-1.09679,3.136245
34.062501,-0.856129,-1.05105,3.180283
34.075001,-0.893751,-0.981746,3.183206
34.087501,-0.908756,-0.891174,3.14308
34.100001,-0.898721,-0.782049,3.058699
34.112501,-0.862081,-0.657322,2.929799
34.125001,-0.798328,-0.519979,2.757237
34.137501,-0.708126,-0.372849,2.543105
34.150001,-0.59334,-0.21843,2.29077
34.162501,-0.456987,-0.058769,2.004822
34.175001,-0.303089,0.104595,1.690939
34.187501,-0.136474,0.270626,1.355688
34.200001,0.037474,0.438711,1.006273
34.212501,0.213085,0.608525,0.650266
34.225001,0.384679,0.779864,0.295308
34.237501,0.546833,0.952453,-0.051162
34.250001,0.694638,1.125769,-0.382184
34.262501,0.823912,1.298897,-0.691503
34.275001,0.931393,1.470425,-0.973772
34.287501,1.014864,1.638415,-1.224686
34.300001,1.073236,1.800422,-1.441059
34.312501,1.106547,1.953589,-1.620825
34.325001,1.115908,2.094776,-1.762969
34.337501,1.103381,2.220735,-1.867396
34.350001,1.071814,2.328285,-1.934757
34.362501,1.024644,2.414488,-1.966248
34.375001,0.965692,2.476808,-1.963421
34.387501,0.898962,2.513225,-1.928003
34.400001,0.828456,2.522325,-1.86177
34.412501,0.758013,2.503337,-1.766459
34.425001,0.691167,2.456137,-1.643736
34.437501,0.631035,2.381218,-1.495212
34.450001,0.580216,2.279627,-1.322501
34.462501,0.540705,2.152889,-1.127308
34.475001,0.513832,2.002919,-0.911528
34.487501,0.500211,1.83193,-0.677346
34.500001,0.499714,1.642353,-0.427331
34.512501,0.511475,1.436766,-0.164487
34.525001,0.533931,1.217852,0.107726
34.537501,0.564898,0.988371,0.385421
34.550001,0.601693,0.751161,0.664359
34.562501,0.641294,0.509149,0.940077
34.575001,0.680531,0.265376,1.208042
34.587501,0.71629,0.02302,1.463834
34.600001,0.745723,-0.214595,1.703323
34.612501,0.766442,-0.444003,1.922838
34.625001,0.776668,-0.661641,2.11929
34.637501,0.775345,-0.863904,2.290251
34.650001,0.762185,-1.047241,2.43398
34.662501,0.737666,-1.208258,2.549387
34.675001,0.702969,-1.343841,2.635955
34.687501,0.659877,-1.451264,2.693639
34.700001,0.610644,-1.528298,2.722742
34.712501,0.557844,-1.573295,2.723805
34.725001,0.504215,-1.585238,2.697519
34.737501,0.452505,-1.563776,2.644668
34.750001,0.405317,-1.509219,2.56611
34.762501,0.364975,-1.422506,2.462805
34.775001,0.33339,-1.305155,2.335862
34.787501,0.311952,-1.159187,2.186626
34.800001,0.301442,-0.987049,2.01675
34.812501,0.301969,-0.791525,1.828282
34.825001,0.312955,-0.575656,1.623706
34.837501,0.333152,-0.342673,1.405961
34.850001,0.360718,-0.095942,1.178404
34.862501,0.393332,0.161074,0.944731
34.875001,0.428352,0.424829,0.708846
34.887501,0.462999,0.691706,0.474712
34.900001,0.494556,0.958019,0.246178
34.912501,0.520552,1.220016,0.026816
34.925001,0.538929,1.473895,-0.180217
34.937501,0.548166,1.715836,-0.37228
34.950001,0.547359,1.942045,-0.547289
34.962501,0.536255,2.148824,-0.703722
34.975001,0.515237,2.332643,-0.840562
34.987501,0.485282,2.490236,-0.95721
35.000001,0.447889,2.61868,-1.053377
35.012501,0.404998,2.715488,-1.128958
35.025001,0.3589,2.778679,-1.183921
35.037501,0.312148,2.806835,-1.218213
35.050001,0.267464,2.799143,-1.231696
35.062501,0.227651,2.755411,-1.224121
35.075001,0.195478,2.676062,-1.195147
35.087501,0.173572,2.562111,-1.144414
35.100001,0.164271,2.41512,-1.071651
35.112501,0.169468,2.237126,-0.976836
35.125001,0.190439,2.030575,-0.860373
35.137501,0.227675,1.798237,-0.723282
35.150001,0.28074,1.543125,-0.567362
35.162501,0.348174,1.268439,-0.395311
35.175001,0.427487,0.977509,-0.210757
35.187501,0.515248,0.673779,-0.01818
35.200001,0.607285,0.360802,0.177264
35.212501,0.698992,0.042263,0.370047
35.225001,0.7857,-0.278004,0.554621
35.237501,0.863072,-0.595991,0.725819
35.250001,0.927471,-0.907521,0.879204
35.262501,0.976241,-1.208281,1.011345
35.275001,1.007871,-1.493883,1.119975
35.287501,1.022022,-1.759958,1.204007
35.300001,1.019439,-2.002267,1.263431
35.312501,1.001766,-2.21683,1.299119
35.325001,0.971311,-2.400039,1.31258
35.337501,0.930796,-2.548763,1.305702
35.350001,0.883127,-2.660441,1.280521
35.362501,0.831201,-2.733134,1.239034
35.375001,0.777757,-2.765572,1.183078
35.387501,0.725273,-2.757161,1.114255
35.400001,0.675899,-2.707989,1.033921
35.412501,0.63141,-2.618798,0.943211
35.425001,0.59318,-2.490957,0.843099
35.437501,0.562163,-2.326416,0.734481
35.450001,0.538878,-2.12766,0.618253
35.462501,0.523401,-1.897656,0.495405
35.475001,0.515366,-1.639795,0.367081
35.487501,0.513985,-1.357836,0.234633
35.500001,0.518082,-1.055856,0.099625
35.512501,0.526166,-0.738194,-0.036181
35.525001,0.536513,-0.409404,-0.170893
35.537501,0.547286,-0.0742,-0.302569
35.550001,0.556658,0.26259,-0.429332
35.562501,0.562937,0.596082,-0.549479
35.575001,0.564678,0.921395,-0.661578
35.587501,0.56077,1.233712,-0.764548
35.600001,0.550488,1.528359,-0.857693
35.612501,0.533505,1.800869,-0.940707
35.625001,0.50988,2.047067,-1.013632
35.637501,0.48001,2.263136,-1.076798
35.650001,0.44458,2.445692,-1.130735
35.662501,0.404495,2.591845,-1.176084
35.675001,0.36083,2.699249,-1.213501
35.687501,0.314775,2.766148,-1.24358
35.700001,0.267607,2.791406,-1.266786
35.712501,0.220657,2.774525,-1.283404
35.725001,0.175292,2.715655,-1.293518
35.737501,0.1329,2.615588,-1.297011
35.750001,0.094852,2.475746,-1.293585
35.762501,0.062474,2.298153,-1.282817
35.775001,0.036977,2.085399,-1.264236
35.787501,0.019392,1.840597,-1.237425
35.800001,0.010474,1.567321,-1.202138
35.812501,0.010616,1.269549,-1.158413
35.825001,0.019773,0.95159,-1.10668
35.837501,0.037414,0.618017,-1.047821
35.850001,0.062533,0.273594,-0.983188
35.862501,0.093702,-0.076798,-0.914554
35.875001,0.129194,-0.428218,-0.84401
35.887501,0.167137,-0.775737,-0.773811
35.900001,0.205692,-1.114489,-0.706209
35.912501,0.243216,-1.439732,-0.643289
35.925001,0.278392,-1.7469,-0.586832
35.937501,0.310316,-2.031664,-0.538235
35.950001,0.33852,-2.289983,-0.498479
35.962501,0.36295,-2.518165,-0.468139
35.975001,0.383909,-2.712916,-0.447434
35.987501,0.401973,-2.871393,-0.436295
36.000001,0.4179,-2.991248,-0.434435
36.012501,0.432542,-3.070663,-0.44141
36.025001,0.446761,-3.108383,-0.456667
36.037501,0.461357,-3.103737,-0.479577
36.050001,0.477009,-3.056644,-0.509438
36.062501,0.494226,-2.967621,-0.545476
36.075001,0.5133,-2.837775,-0.586827
36.087501,0.534282,-2.668791,-0.632515
36.100001,0.556962,-2.462907,-0.681434
36.112501,0.580863,-2.222894,-0.732335
36.125001,0.605258,-1.952016,-0.783837
36.137501,0.629208,-1.653992,-0.834451
36.150001,0.651624,-1.332953,-0.882633
36.162501,0.67135,-0.993385,-0.926862
36.175001,0.687262,-0.640071,-0.965729
36.187501,0.698369,-0.278024,-0.998039
36.200001,0.703912,0.08759,-1.022898
36.212501,0.70343,0.451528,-1.039787
36.225001,0.696805,0.808555,-1.048592
36.237501,0.684256,1.153533,-1.049607
36.250001,0.666306,1.481501,-1.043488
36.262501,0.643711,1.787757,-1.031189
36.275001,0.61738,2.067931,-1.013868
36.287501,0.588282,2.318049,-0.9928
36.300001,0.557367,2.534593,-0.969283
36.312501,0.525496,2.714545,-0.944574
36.325001,0.493398,2.855426,-0.919829
36.337501,0.461642,2.955331,-0.896073
36.350001,0.430634,3.012944,-0.874182
36.362501,0.400625,3.027555,-0.854876
36.375001,0.371734,2.999065,-0.838723
36.387501,0.343978,2.927984,-0.82614
36.400001,0.317314,2.815422,-0.817403
36.412501,0.291674,2.66307,-0.81264
36.425001,0.267009,2.473177,-0.81184
36.437501,0.243327,2.248515,-0.814841
36.450001,0.220725,1.992342,-0.821331
36.462501,0.19941,1.708356,-0.830853
36.475001,0.179709,1.400646,-0.842814
36.487501,0.162057,1.073631,-0.856512
36.500001,0.146972,0.732003,-0.871174
36.512501,0.135011,0.380663,-0.886007
36.525001,0.126715,0.024649,-0.900258
36.537501,0.122556,-0.330929,-0.913269
36.550001,0.122886,-0.680967,-0.924521
36.562501,0.127905,-1.020435,-0.933671
36.575001,0.137642,-1.344452,-0.940548
36.587501,0.151966,-1.648355,-0.945144
36.600001,0.170598,-1.927771,-0.947574
36.612501,0.193147,-2.178676,-0.948032
36.625001,0.219139,-2.397459,-0.946733
36.637501,0.248043,-2.580973,-0.943864
36.650001,0.279293,-2.726581,-0.939538
36.662501,0.312295,-2.832198,-0.933755
36.675001,0.346431,-2.896322,-0.926379
36.687501,0.381055,-2.918056,-0.917118
36.700001,0.415484,-2.897126,-0.905523
36.712501,0.448994,-2.833888,-0.890992
36.725001,0.480821,-2.729318,-0.872787
36.737501,0.510174,-2.585011,-0.850066
36.750001,0.53626,-2.403144,-0.821927
36.762501,0.558322,-2.186457,-0.78747
36.775001,0.575696,-1.938198,-0.745862
36.787501,0.587873,-1.662077,-0.696417
36.800001,0.594565,-1.362202,-0.638676
36.812501,0.595766,-1.043015,-0.572475
36.825001,0.591799,-0.70921,-0.497995
36.837501,0.583325,-0.36567,-0.415786
36.850001,0.571334,-0.017383,-0.326751
36.862501,0.55709,0.330627,-0.232101
36.875001,0.542052,0.673369,-0.133275
36.887501,0.527766,1.005948,-0.031846
36.900001,0.51576,1.323628,0.070586
36.912501,0.507432,1.621887,0.172484
36.925001,0.503966,1.896473,0.272449
36.937501,0.506256,2.143457,0.369257
36.950001,0.514868,2.359285,0.461874
36.962501,0.53002,2.540829,0.549433
36.975001,0.55157,2.685435,0.631189
36.987501,0.579029,2.790972,0.706457
37.000001,0.611573,2.85587,0.774541
37.012501,0.648056,2.879157,0.834669
37.025001,0.68703,2.860484,0.885926
37.037501,0.726774,2.800145,0.927223
37.050001,0.765331,2.699086,0.95728
37.062501,0.800569,2.558889,0.974653
37.075001,0.830272,2.38176,0.977798
37.087501,0.852263,2.170484,0.965185
37.100001,0.864562,1.928369,0.935453
37.112501,0.865567,1.659176,0.887593
37.125001,0.854244,1.36703,0.821146
37.137501,0.830292,1.056327,0.736378
37.150001,0.794263,0.731633,0.634406
37.162501,0.747593,0.397597,0.517245
37.175001,0.69254,0.058864,0.387752
37.187501,0.632023,-0.279981,0.24947
37.200001,0.569368,-0.614464,0.106389
37.212501,0.508022,-0.94025,-0.037335
37.225001,0.45125,-1.253162,-0.177675
37.237501,0.401872,-1.549203,-0.310978
37.250001,0.362069,-1.824577,-0.434145
37.262501,0.333273,-2.075724,-0.544726
37.275001,0.316135,-2.299361,-0.640922
37.287501,0.310566,-2.492537,-0.72153
37.300001,0.315821,-2.65269,-0.785822
37.312501,0.330619,-2.777711,-0.833414
37.325001,0.35326,-2.865994,-0.864128
37.337501,0.381744,-2.916489,-0.877866
37.350001,0.413881,-2.928733,-0.874524
37.362501,0.447386,-2.902875,-0.85393
37.375001,0.479966,-2.839673,-0.815828
37.387501,0.509411,-2.740486,-0.7599
37.400001,0.53368,-2.607237,-0.685822
37.412501,0.550992,-2.442365,-0.593354
37.425001,0.559933,-2.248762,-0.482448
37.437501,0.559547,-2.0297,-0.353367
37.450001,0.549427,-1.788746,-0.2068
37.462501,0.529785,-1.529689,-0.04396
37.475001,0.501482,-1.256457,0.133363
37.487501,0.466015,-0.973056,0.322788
37.500001,0.425447,-0.683525,0.521391
37.512501,0.382291,-0.39189,0.725811
37.525001,0.339335,-0.102156,0.932397
37.537501,0.299452,0.181717,1.137389
37.550001,0.265381,0.455816,1.337109
37.562501,0.23954,0.716294,1.528131
37.575001,0.223852,0.959397,1.707417
37.587501,0.219629,1.181504,1.872409
37.600001,0.227503,1.379187,2.021051
37.612501,0.247409,1.549281,2.151766
37.625001,0.278615,1.688966,2.263386
37.637501,0.319791,1.795855,2.355049
37.650001,0.36909,1.868074,2.426092
37.662501,0.424262,1.904336,2.475941
37.675001,0.48276,1.903999,2.504031
37.687501,0.541867,1.867104,2.509757
37.700001,0.598816,1.794387,2.492468
37.712501,0.650924,1.687266,2.451505
37.725001,0.695734,1.547804,2.386283
37.737501,0.731153,1.378639,2.296403
37.750001,0.755594,1.182899,2.181791
37.762501,0.768095,0.964097,2.042832
37.775001,0.768415,0.726016,1.880488
37.787501,0.757087,0.472599,1.696383
37.800001,0.735409,0.207839,1.492829
37.812501,0.70538,-0.064297,1.272792
37.825001,0.669576,-0.339936,1.039795
37.837501,0.63097,-0.615331,0.797775
37.850001,0.592731,-0.886878,0.550895
37.862501,0.557996,-1.15111,0.303354
37.875001,0.529664,-1.40469,0.059202
37.887501,0.510211,-1.644401,-0.177812
37.900001,0.501543,-1.86715,-0.404344
37.912501,0.5049,-2.069989,-0.61751
37.925001,0.520799,-2.25015,-0.814886
37.937501,0.549025,-2.405104,-0.994454
37.950001,0.588649,-2.53263,-1.15452
37.962501,0.638069,-2.630896,-1.293609
37.975001,0.695069,-2.698538,-1.410343
37.987501,0.756895,-2.734732,-1.50334
38.000001,0.820328,-2.739259,-1.571129
38.012501,0.881789,-2.712539,-1.612108
38.025001,0.937446,-2.655643,-1.62454
38.037501,0.983359,-2.570272,-1.606614
38.050001,1.015643,-2.458695,-1.556556
38.062501,1.030668,-2.323657,-1.472792
38.075001,1.025277,-2.168247,-1.35416
38.087501,0.997013,-1.995749,-1.200133
38.100001,0.944339,-1.80947,-1.011049
38.112501,0.866822,-1.612579,-0.788308
38.125001,0.765257,-1.40797,-0.534508
38.137501,0.641722,-1.198156,-0.253504
38.150001,0.499535,-0.985228,0.049623
38.162501,0.343125,-0.77087,0.368702
38.175001,0.177814,-0.556435,0.696689
38.187501,0.009531,-0.343076,1.025962
38.200001,-0.155528,-0.131905,1.348671
38.212501,-0.31127,0.075845,1.657106
38.225001,-0.452069,0.278665,1.944073
38.237501,-0.573103,0.474676,2.203228
38.250001,-0.670631,0.661575,2.429348
38.262501,-0.742185,0.836667,2.618511
38.275001,-0.786649,0.996955,2.768174
38.287501,-0.804238,1.139276,2.87713
38.300001,-0.796369,1.26049,2.945377
38.312501,-0.765447,1.357662,2.973905
38.325001,-0.71461,1.428244,2.964447
38.337501,-0.647442,1.470231,2.919221
38.350001,-0.567702,1.482271,2.840702
38.362501,-0.479081,1.463742,2.731433
38.375001,-0.385001,1.414774,2.593905
38.387501,-0.28846,1.336241,2.430488
38.400001,-0.191921,1.229715,2.24342
38.412501,-0.097248,1.097395,2.034834
38.425001,-0.005671,0.94203,1.806805
38.437501,0.082208,0.766818,1.561417
38.450001,0.166383,0.57532,1.300812
38.462501,0.247387,0.371365,1.027237
38.475001,0.326205,0.158971,0.743064
38.487501,0.404168,-0.057727,0.45079
38.500001,0.482827,-0.274542,0.153024
38.512501,0.563815,-0.487295,-0.147545
38.525001,0.648698,-0.691864,-0.448179
38.537501,0.738834,-0.884245,-0.746116
38.550001,0.835228,-1.06061,-1.038578
38.562501,0.9384,-1.217381,-1.322764
38.575001,1.048274,-1.35131,-1.595814
38.587501,1.164081,-1.459578,-1.854751
38.600001,1.28429,-1.539895,-2.096418
38.612501,1.406571,-1.590615,-2.317408
38.625001,1.527803,-1.61084,-2.514013
38.637501,1.644135,-1.600512,-2.682218
38.650001,1.751108,-1.560484,-2.817749
38.662501,1.843855,-1.492542,-2.916198
38.675001,1.917375,-1.399376,-2.973239
38.687501,1.966871,-1.284482,-2.98491
38.700001,1.988121,-1.151996,-2.947952
38.712501,1.977853,-1.006463,-2.860161
38.725001,1.934056,-0.852555,-2.720694
38.737501,1.8562,-0.694766,-2.53029
38.750001,1.745318,-0.537126,-2.291358
38.762501,1.603948,-0.382955,-2.007932
38.775001,1.435945,-0.234693,-1.68549
38.787501,1.246205,-0.093825,-1.33069
38.800001,1.040345,0.039094,-0.95104
38.812501,0.824384,0.164331,-0.554582
38.825001,0.604459,0.282788,-0.149581
38.837501,0.386587,0.395775,0.255725
38.850001,0.176477,0.504755,0.653349
38.862501,-0.020619,0.611104,1.035725
38.875001,-0.200028,0.715887,1.395863
38.887501,-0.357767,0.819685,1.727487
38.900001,-0.490647,0.922487,2.025151
38.912501,-0.596363,1.023637,2.284348
38.925001,-0.673559,1.121865,2.501589
38.937501,-0.72187,1.21537,2.674437
38.950001,-0.741909,1.301964,2.801506
38.962501,-0.735203,1.379255,2.882399
38.975001,-0.704077,1.444836,2.917602
38.987501,-0.651496,1.496489,2.908345
39.000001,-0.580875,1.532351,2.85644
39.012501,-0.495877,1.551055,2.764126
39.025001,-0.400216,1.551831,2.633928
39.037501,-0.297482,1.534545,2.468554
39.050001,-0.190991,1.499713,2.270817
39.062501,-0.083673,1.448457,2.043609
39.075001,0.022,1.382437,1.789898
39.087501,0.124058,1.303765,1.512749
39.100001,0.221034,1.214893,1.215357
39.112501,0.311944,1.118508,0.901086
39.125001,0.396235,1.01742,0.573494
39.137501,0.47372,0.914462,0.236352
39.150001,0.544492,0.812402,-0.106357
39.162501,0.608836,0.713861,-0.45046
39.175001,0.667133,0.621248,-0.791627
39.187501,0.719776,0.536708,-1.12542
39.200001,0.767093,0.462077,-1.447358
39.212501,0.809288,0.398842,-1.75298
39.225001,0.846406,0.348119,-2.037928
39.237501,0.878323,0.310625,-2.298016
39.250001,0.904753,0.286671,-2.529315
39.262501,0.925293,0.27616,-2.728231
39.275001,0.939476,0.2786,-2.891579
39.287501,0.946843,0.29313,-3.016661
39.300001,0.947024,0.318567,-3.101329
39.312501,0.939811,0.353464,-3.144045
39.325001,0.925229,0.396183,-3.143921
39.337501,0.903578,0.444983,-3.100748
39.350001,0.875464,0.498094,-3.015009
39.362501,0.841799,0.553808,-2.887861
39.375001,0.803775,0.610544,-2.721113
39.387501,0.762821,0.6669,-2.51718
39.400001,0.720537,0.721687,-2.279025
39.412501,0.678624,0.773943,-2.010091
39.425001,0.638806,0.822916,-1.714237
39.437501,0.60275,0.868043,-1.395658
39.450001,0.571999,0.908905,-1.058817
39.462501,0.547906,0.945185,-0.708373
39.475001,0.531581,0.976617,-0.349119
39.487501,0.523846,1.00295,0.014084
39.500001,0.525203,1.023916,0.376363
39.512501,0.53581,1.039222,0.732886
39.525001,0.555465,1.04855,1.078914
39.537501,0.583611,1.051586,1.409845
39.550001,0.619336,1.048052,1.72126
39.562501,0.661406,1.037763,2.008966
39.575001,0.708296,1.020679,2.269038
39.587501,0.75825,0.996969,2.497866
39.600001,0.809345,0.967059,2.692203
39.612501,0.85957,0.931667,2.849221
39.625001,0.906919,0.89182,2.96656
39.637501,0.949479,0.848849,3.042394
39.650001,0.985515,0.804348,3.075479
39.662501,1.013542,0.760117,3.065202
39.675001,1.032381,0.718081,3.011616
39.687501,1.041186,0.680185,2.915458
39.700001,1.039445,0.648297,2.778143
39.712501,1.026957,0.624097,2.601743
39.725001,1.003782,0.608982,2.388936
39.737501,0.970183,0.60399,2.142944
39.750001,0.926556,0.609733,1.867456
39.762501,0.873365,0.626361,1.566537
39.775001,0.811092,0.653546,1.244538
39.787501,0.740197,0.69049,0.906007
39.800001,0.661111,0.735945,0.555606
39.812501,0.574244,0.788261,0.198031
39.825001,0.48002,0.845441,-0.162051
39.837501,0.378932,0.905216,-0.520048
39.850001,0.271604,0.965128,-0.871484
39.862501,0.158869,1.02263,-1.212018
39.875001,0.041837,1.075191,-1.537451
39.887501,-0.078044,1.120412,-1.843725
39.900001,-0.198941,1.156143,-2.126909
39.912501,-0.318617,1.180598,-2.383196
39.925001,-0.434447,1.19246,-2.6089
39.937501,-0.543462,1.190967,-2.800477
39.950001,-0.642441,1.175971,-2.954566
39.962501,-0.728029,1.14796,-3.06806
39.975001,-0.796899,1.108034,-3.138208
39.987501,-0.845916,1.057841,-3.16274
40.000001,-0.872324,0.999456,-3.139996
40.012501,-0.873904,0.935226,-3.069062
40.025001,-0.849108,0.867587,-2.949873
40.037501,-0.797147,0.798863,-2.78329
40.050001,-0.718022,0.731072,-2.571124
40.062501,-0.612505,0.665755,-2.316112
40.075001,-0.482084,0.603848,-2.021857
40.087501,-0.32887,0.545601,-1.692731
40.100001,-0.155511,0.490558,-1.333773
40.112501,0.034896,0.437594,-0.950585
40.125001,0.238864,0.385017,-0.549238
40.137501,0.452554,0.330712,-0.136206
40.150001,0.671791,0.272329,0.281697
40.162501,0.892072,0.207502,0.697371
40.175001,1.108594,0.13409,1.103497
40.187501,1.316314,0.05041,1.492636
40.200001,1.510065,-0.044537,1.85738
40.212501,1.684747,-0.150883,2.190561
40.225001,1.83558,-0.267766,2.485517
40.237501,1.958402,-0.393281,2.736398
40.250001,2.04999,-0.524522,2.93847
40.262501,2.108331,-0.657723,3.08838
40.275001,2.132808,-0.788478,3.184336
40.287501,2.124267,-0.912024,3.22615
40.300001,2.08493,-1.023565,3.215158
40.312501,2.018185,-1.11858,3.154012
40.325001,1.928267,-1.193098,3.04638
40.337501,1.819898,-1.243918,2.896611
40.350001,1.697917,-1.268744,2.709418
40.362501,1.566952,-1.266254,2.489596
40.375001,1.431162,-1.236099,2.241829
40.387501,1.294056,-1.178841,1.970561
40.400001,1.158387,-1.095871,1.679948
40.412501,1.026118,-0.989289,1.373858
40.425001,0.898445,-0.861785,1.055906
40.437501,0.775865,-0.716519,0.729507
40.450001,0.658278,-0.557013,0.397926
40.462501,0.545107,-0.38705,0.064319
40.475001,0.435445,-0.210587,-0.268236
40.487501,0.328199,-0.031672,-0.596727
40.500001,0.222249,0.14562,-0.918203
40.512501,0.116591,0.317269,-1.229774
40.525001,0.010477,0.479375,-1.528609
40.537501,-0.096461,0.628241,-1.811929
40.550001,-0.20411,0.760458,-2.076986
40.562501,-0.311802,0.872995,-2.321038
40.575001,-0.418271,0.963289,-2.541316
40.587501,-0.521647,1.029345,-2.734999
40.600001,-0.619488,1.069807,-2.899199
40.612501,-0.708869,1.08403,-3.03098
40.625001,-0.786501,1.072107,-3.127412
40.637501,-0.848915,1.034874,-3.185674
40.650001,-0.892679,0.973861,-3.203207
40.662501,-0.914646,0.891201,-3.177903
40.675001,-0.912215,0.789491,-3.10832
40.687501,-0.883575,0.67162,-2.993903
40.700001,-0.827909,0.540568,-2.835166
40.712501,-0.745534,0.399211,-2.633827
40.725001,-0.637953,0.250135,-2.392864
40.737501,-0.507826,0.095503,-2.116491
40.750001,-0.358851,-0.063028,-1.810042
40.762501,-0.195584,-0.224321,-1.4798
40.775001,-0.023203,-0.387699,-1.132755
40.787501,0.152747,-0.55283,-0.776352
40.800001,0.326619,-0.719566,-0.418203
40.812501,0.492936,-0.887754,-0.065817
40.825001,0.646629,-1.057056,0.273669
40.837501,0.783274,-1.226781,0.593731
40.850001,0.899278,-1.395771,0.888665
40.862501,0.992036,-1.562337,1.153745
40.875001,1.060025,-1.724261,1.385331
40.887501,1.102845,-1.87886,1.580892
40.900001,1.121184,-2.023107,1.738976
40.912501,1.116728,-2.153788,1.859105
40.925001,1.092019,-2.267677,1.941618
40.937501,1.050266,-2.361723,1.987485
40.950001,0.99515,-2.433207,1.998114
40.962501,0.930618,-2.479888,1.975161
40.975001,0.860692,-2.500093,1.92039
40.987501,0.789296,-2.492784,1.835561
41.000001,0.720108,-2.45757,1.722378
41.012501,0.656433,-2.394693,1.582487
41.025001,0.601097,-2.304974,1.417517
41.037501,0.556355,-2.189744,1.229151
41.050001,0.523821,-2.050756,1.019225
41.062501,0.504408,-1.890095,0.789828
41.075001,0.498296,-1.710088,0.543399
41.087501,0.504923,-1.513235,0.282791
41.100001,0.523009,-1.302147,0.01131
41.112501,0.55062,-1.07952,-0.267295
41.125001,0.585268,-0.848117,-0.54889
41.137501,0.624061,-0.610783,-0.829063
41.150001,0.663872,-0.370462,-1.103263
41.162501,0.701549,-0.130229,-1.366976
41.175001,0.734114,0.106699,-1.615906
41.187501,0.75897,0.336958,-1.846144
41.200001,0.774068,0.557061,-2.054316
41.212501,0.778037,0.76345,-2.237679
41.225001,0.77026,0.952573,-2.394172
41.237501,0.750892,1.12099,-2.522406
41.250001,0.72082,1.265481,-2.621605
41.262501,0.681581,1.383167,-2.691515
41.275001,0.635239,1.47162,-2.732289
41.287501,0.584246,1.528954,-2.744371
41.300001,0.53128,1.553894,-2.728399
41.312501,0.479093,1.545818,-2.685136
41.325001,0.430352,1.504764,-2.615433
41.337501,0.387496,1.431413,-2.520239
41.350001,0.352603,1.327042,-2.40064
41.362501,0.327265,1.193462,-2.257927
41.375001,0.312496,1.032936,-2.093679
41.387501,0.308662,0.848096,-1.909832
41.400001,0.315442,0.64186,-1.708748
41.412501,0.331836,0.417359,-1.493237
41.425001,0.356221,0.177877,-1.266537
41.437501,0.38645,-0.07319,-1.032253
41.450001,0.419995,-0.332359,-0.79425
41.462501,0.45412,-0.596071,-0.556502
41.475001,0.48608,-0.860694,-0.322932
41.487501,0.513305,-1.122524,-0.097243
41.500001,0.533577,-1.377798,0.117227
41.512501,0.545173,-1.622717,0.317618
41.525001,0.546959,-1.853486,0.50162
41.537501,0.53844,-2.066373,0.667481
41.550001,0.519771,-2.257786,0.813977
41.562501,0.491718,-2.424354,0.940339
41.575001,0.455604,-2.563023,1.046142
41.587501,0.413227,-2.671137,1.131193
41.600001,0.366778,-2.746521,1.19541
41.612501,0.318749,-2.787544,1.238719
41.625001,0.271845,-2.793169,1.260978
41.637501,0.228891,-2.762977,1.261937
41.650001,0.19273,-2.697169,1.241242
41.662501,0.166108,-2.596552,1.198485
41.675001,0.151541,-2.462493,1.133305
41.687501,0.151158,-2.296865,1.045528
41.700001,0.166529,-2.101968,0.93535
41.712501,0.198493,-1.880451,0.803521
41.725001,0.246989,-1.635229,0.651533
41.737501,0.310948,-1.36941,0.481759
41.750001,0.388237,-1.086239,0.297522
41.762501,0.475711,-0.789067,0.103067
41.775001,0.569375,-0.481347,-0.096582
41.787501,0.664651,-0.166644,-0.295884
41.800001,0.756736,0.151333,-0.489122
41.812501,0.841004,0.468709,-0.670803
41.825001,0.913397,0.781424,-0.836035
41.837501,0.970751,1.085258,-0.980857
41.850001,1.011021,1.37587,-1.102442
41.862501,1.033362,1.648888,-1.199178
41.875001,1.03809,1.900012,-1.270613
41.887501,1.026527,2.125138,-1.317289
41.900001,1.000776,2.320482,-1.340507
41.912501,0.963474,2.4827,-1.342067
41.925001,0.917537,2.608975,-1.324011
41.937501,0.865952,2.697102,-1.288423
41.950001,0.8116,2.745526,-1.237262
41.962501,0.757136,2.753375,-1.172274
41.975001,0.704903,2.720461,-1.094956
41.987501,0.656879,2.647264,-1.006561
42.000001,0.61464,2.534908,-0.908151
42.012501,0.579343,2.385119,-0.800668
42.025001,0.551703,2.200175,-0.68502
42.037501,0.53199,1.982858,-0.562171
