time,PN_m,PE_m,PD_m,P_m
20.6875,565.654538,97.052556,-8.993643,573.990541
20.7,566.002324,96.944127,-8.866545,574.312989
20.7125,566.350379,96.83325,-8.742327,574.635413
20.725,566.698867,96.721424,-8.620188,574.958214
20.7375,567.047964,96.610154,-8.499286,575.281803
20.75,567.397837,96.500936,-8.378759,575.606584
20.7625,567.748623,96.395245,-8.257747,575.932924
20.775,568.100406,96.294518,-8.135406,576.26113
20.7875,568.453199,96.200139,-8.010939,576.591434
20.8,568.806932,96.113427,-7.883604,576.923971
20.8125,569.161442,96.03561,-7.75274,577.258773
20.825,569.516471,95.967814,-7.617778,577.59576
20.8375,569.871667,95.91104,-7.478254,577.934744
20.85,570.226599,95.866148,-7.333822,578.275434
20.8625,570.58077,95.833839,-7.184259,578.61745
20.875,570.933644,95.81464,-7.029463,578.960347
20.8875,571.284664,95.808893,-6.86946,579.303634
20.9,571.63329,95.816753,-6.704392,579.646804
20.9125,571.979023,95.83818,-6.534515,579.989362
20.925,572.32144,95.872948,-6.360181,580.330858
20.9375,572.660214,95.920649,-6.181832,580.670911
20.95,572.995142,95.98071,-5.999984,581.009233
20.9625,573.32616,96.052408,-5.815211,581.345652
20.975,573.653355,96.134889,-5.628135,581.680122
20.9875,573.976965,96.227189,-5.439414,582.012728
21,574.297382,96.328257,-5.249733,582.343692
21.0125,574.615136,96.43697,-5.059795,582.673361
21.025,574.930883,96.552158,-4.870322,583.002195
21.0375,575.245378,96.672617,-4.682047,583.330748
21.05,575.559456,96.797126,-4.495719,583.659646
21.0625,575.873996,96.92446,-4.312098,583.989558
21.075,576.189893,97.053399,-4.131962,584.321169
21.0875,576.508027,97.182744,-3.956106,584.655148
21.1,576.829226,97.311322,-3.785337,584.992118
21.1125,577.154243,97.437999,-3.620475,585.332633
21.125,577.483721,97.561691,-3.462347,585.677146
21.1375,577.818177,97.681376,-3.311774,586.025994
21.15,578.157984,97.796108,-3.169564,586.379382
21.1625,578.503355,97.905032,-3.036492,586.737375
21.175,578.854343,98.007399,-2.913285,587.099896
21.1875,579.210846,98.102581,-2.800605,587.466734
21.2,579.57261,98.190085,-2.699025,587.837552
21.2125,579.939256,98.269568,-2.609015,588.211914
21.225,580.310294,98.340846,-2.530924,588.5893
21.2375,580.685156,98.403902,-2.464964,588.969145
21.25,581.063224,98.458887,-2.411205,589.35086
21.2625,581.443861,98.506122,-2.369563,589.733867
21.275,581.826442,98.546092,-2.339804,590.117628
21.2875,582.210379,98.579441,-2.321546,590.501669
21.3,582.595145,98.606952,-2.314262,590.885598
21.3125,582.980292,98.629541,-2.317297,591.269124
21.325,583.365456,98.648235,-2.329873,591.652058
21.3375,583.750367,98.664157,-2.351111,592.034319
21.35,584.134841,98.678503,-2.380039,592.415922
21.3625,584.518771,98.692527,-2.415613,592.796966
21.375,584.902111,98.707518,-2.456728,593.17762
21.3875,585.284859,98.724781,-2.502238,593.558093
21.4,585.667032,98.745619,-2.550963,593.938614
21.4125,586.048646,98.771311,-2.601712,594.319406
21.425,586.429688,98.803094,-2.653289,594.700656
21.4375,586.8101,98.842143,-2.704513,595.082496
21.45,587.189759,98.889549,-2.754231,595.464979
21.4625,587.568465,98.946303,-2.801335,595.848067
21.475,587.945935,99.013278,-2.844777,596.231619
21.4875,588.3218,99.091207,-2.883586,596.615389
21.5,588.695616,99.180678,-2.916889,596.999031
21.5125,589.066871,99.282114,-2.943923,597.382108
21.525,589.435009,99.395774,-2.964055,597.764113
21.5375,589.799449,99.521747,-2.976794,598.144489
21.55,590.159617,99.659957,-2.981802,598.522658
21.5625,590.51497,99.810169,-2.978903,598.89805
21.575,590.865028,99.972006,-2.968089,599.270134
21.5875,591.209399,100.14496,-2.949518,599.638447
21.6,591.547803,100.328421,-2.923511,600.002618
21.6125,591.880089,100.521688,-2.890548,600.362395
21.625,592.206249,100.724,-2.851253,600.71765
21.6375,592.526423,100.934555,-2.806389,601.0684
21.65,592.840894,101.152525,-2.756837,601.414798
21.6625,593.150088,101.37708,-2.703585,601.757134
21.675,593.454549,101.607393,-2.647713,602.095818
21.6875,593.75493,101.842655,-2.590375,602.431368
21.7,594.051961,102.082073,-2.532784,602.764379
21.7125,594.346427,102.324877,-2.476199,603.095504
21.725,594.639137,102.570313,-2.421907,603.42542
21.7375,594.930895,102.817644,-2.371208,603.754801
21.75,595.222471,103.066138,-2.325399,604.084287
21.7625,595.514573,103.315072,-2.285756,604.414456
21.775,595.807822,103.563722,-2.253514,604.745801
21.7875,596.102733,103.811366,-2.229849,605.078706
21.8,596.399697,104.057281,-2.215857,605.413434
21.8125,596.698972,104.300754,-2.212529,605.750118
21.825,597.000677,104.541088,-2.220737,606.088755
21.8375,597.304796,104.777615,-2.241208,606.429213
21.85,597.611183,105.00971,-2.274508,606.771241
21.8625,597.919583,105.236812,-2.321032,607.114488
21.875,598.229642,105.458436,-2.380986,607.458522
21.8875,598.540941,105.6742,-2.454392,607.802862
21.9,598.853014,105.883832,-2.541078,608.147001
21.9125,599.16538,106.087191,-2.640689,608.490442
21.925,599.47757,106.284277,-2.752699,608.832721
21.9375,599.789151,106.475235,-2.876416,609.173436
21.95,600.099748,106.660356,-3.011007,609.512269
21.9625,600.409062,106.840079,-3.155515,609.848999
21.975,600.716878,107.014977,-3.308874,610.183515
21.9875,601.023077,107.185751,-3.469933,610.515819
22,601.327631,107.353207,-3.63747,610.846022
22.0125,601.630599,107.518244,-3.810208,611.174335
22.025,601.932114,107.681826,-3.98683,611.501055
22.0375,602.232373,107.844963,-4.165989,611.826546
22.05,602.531613,108.008682,-4.346317,612.151216
22.0625,602.830096,108.174008,-4.526433,612.475493
22.075,603.128086,108.341929,-4.704956,612.799803
22.0875,603.425829,108.513382,-4.880507,613.124542
22.1,603.723534,108.68922,-5.051726,613.450056
22.1125,604.021358,108.870199,-5.217281,613.776622
22.125,604.319396,109.056953,-5.375886,614.104431
22.1375,604.617671,109.249981,-5.526317,614.433582
22.15,604.916131,109.449638,-5.667434,614.764075
22.1625,605.214653,109.656127,-5.798203,615.095815
22.175,605.513051,109.869497,-5.917716,615.428616
22.1875,605.81109,110.08965,-6.025216,615.762219
22.2,606.108496,110.31635,-6.12012,616.096309
22.2125,606.404983,110.549236,-6.202029,616.430533
22.225,606.700271,110.787842,-6.270748,616.764531
22.2375,606.994103,111.03162,-6.326292,617.097953
22.25,607.286274,111.279962,-6.368888,617.430491
22.2625,607.576639,111.532224,-6.398974,617.761893
22.275,607.865136,111.787749,-6.417191,618.091987
22.2875,608.151789,112.045888,-6.424369,618.420692
22.3,608.436717,112.306017,-6.42151,618.748023
22.3125,608.720132,112.56755,-6.409772,619.074097
22.325,609.002333,112.829946,-6.390448,619.399125
22.3375,609.283699,113.092715,-6.364938,619.723406
22.35,609.564667,113.355413,-6.334735,620.047306
22.3625,609.845722,113.617641,-6.301396,620.371244
22.375,610.12737,113.879032,-6.266523,620.695667
22.3875,610.410118,114.139244,-6.231743,621.021025
22.4,610.694451,114.397949,-6.198682,621.34775
22.4125,610.980807,114.654816,-6.168947,621.676225
22.425,611.26956,114.909508,-6.1441,622.006769
22.4375,611.561,115.161666,-6.125639,622.339609
22.45,611.855318,115.410909,-6.114972,622.674876
22.4625,612.1526,115.656834,-6.113393,623.012586
22.475,612.452819,115.899009,-6.122062,623.352641
22.4875,612.75584,116.136991,-6.141978,623.694832
22.5,613.061427,116.370325,-6.173963,624.038848
22.5125,613.369259,116.598565,-6.218644,624.384293
22.525,613.678946,116.821284,-6.276437,624.730706
22.5375,613.990052,117.038092,-6.347546,625.077587
22.55,614.302125,117.24865,-6.431954,625.424429
22.5625,614.61472,117.45269,-6.529429,625.770742
22.575,614.92743,117.650023,-6.639534,626.116088
22.5875,615.239908,117.840548,-6.761637,626.460102
22.6,615.551893,118.024265,-6.894932,626.802521
22.6125,615.863222,118.201269,-7.038456,627.143196
22.625,616.173849,118.371751,-7.191115,627.482107
22.6375,616.483842,118.535995,-7.3517,627.819367
22.65,616.793393,118.694363,-7.518911,628.155216
22.6625,617.1028,118.847284,-7.691379,628.490016
22.675,617.412464,118.995241,-7.867678,628.824235
22.6875,617.722866,119.138751,-8.046343,629.158425
22.7,618.034544,119.278348,-8.225885,629.493198
22.7125,618.348072,119.414568,-8.404798,629.829198
22.725,618.664034,119.547925,-8.581573,630.16707
22.7375,618.98299,119.678903,-8.75471,630.507435
22.75,619.305455,119.807935,-8.922727,630.850856
22.7625,619.631874,119.935391,-9.084179,631.197813
22.775,619.962597,120.061573,-9.237669,631.548682
22.7875,620.297867,120.186699,-9.381873,631.903716
22.8,620.637804,120.310906,-9.515554,632.263033
22.8125,620.9824,120.434248,-9.637591,632.626614
22.825,621.331525,120.556691,-9.747,632.9943
22.8375,621.68493,120.67813,-9.842957,633.365808
22.85,622.042261,120.798385,-9.924822,633.74074
22.8625,622.403083,120.91722,-9.992155,634.118613
22.875,622.766902,121.034351,-10.044729,634.498877
22.8875,623.133191,121.149462,-10.082543,634.880952
22.9,623.501422,121.262213,-10.105825,635.264257
22.9125,623.871091,121.372263,-10.115025,635.648235
22.925,624.241744,121.479271,-10.11081,636.032387
22.9375,624.612999,121.582918,-10.094051,636.41629
22.95,624.984564,121.682906,-10.065805,636.79962
22.9625,625.356245,121.778971,-10.027292,637.182154
22.975,625.727948,121.870886,-9.979875,637.563782
22.9875,626.099681,121.958461,-9.925038,637.944498
23,626.471538,122.041546,-9.864357,638.324395
23.0125,626.84369,122.120027,-9.799485,638.703642
23.025,627.216357,122.193825,-9.73212,639.08247
23.0375,627.589792,122.262892,-9.663994,639.461144
23.05,627.964251,122.327207,-9.596842,639.839937
23.0625,628.339966,122.386771,-9.532391,640.219104
23.075,628.717124,122.441609,-9.47233,640.598857
23.0875,629.095841,122.491757,-9.418294,640.979338
23.1,629.476144,122.537269,-9.371839,641.360608
23.1125,629.857957,122.57821,-9.334419,641.742623
23.125,630.241095,122.614656,-9.307366,642.125236
23.1375,630.625265,122.646692,-9.291859,642.50819
23.15,631.010069,122.67441,-9.288908,642.891128
23.1625,631.395023,122.697913,-9.299334,643.273604
23.175,631.77957,122.717307,-9.323748,643.655105
23.1875,632.163114,122.732704,-9.362543,644.035074
23.2,632.545043,122.744217,-9.415884,644.412937
23.2125,632.924764,122.75196,-9.483708,644.788137
23.225,633.301732,122.756042,-9.565731,645.160161
23.2375,633.67548,122.756565,-9.661452,645.528568
23.25,634.045645,122.753619,-9.770175,645.893015
23.2625,634.41199,122.747277,-9.891026,646.253278
23.275,634.774416,122.737595,-10.022971,646.609261
23.2875,635.13297,122.724601,-10.164844,646.961004
23.3,635.487844,122.708299,-10.315371,647.308685
23.3125,635.83937,122.688662,-10.473186,647.652608
23.325,636.188002,122.665633,-10.636859,647.99319
23.3375,636.534298,122.639123,-10.80491,648.330944
23.35,636.878894,122.609015,-10.975826,648.666451
23.3625,637.222478,122.575165,-11.148077,649.000337
23.375,637.565756,122.537404,-11.320124,649.333238
23.3875,637.909422,122.495549,-11.490437,649.665776
23.4,638.25413,122.449402,-11.657502,649.998529
23.4125,638.600461,122.398763,-11.81984,650.332003
23.425,638.9489,122.343438,-11.976013,650.666611
23.4375,639.299817,122.283244,-12.12465,651.002654
23.45,639.653449,122.21802,-12.264462,651.340307
23.4625,640.009894,122.147634,-12.39426,651.67962
23.475,640.36911,122.071991,-12.512982,652.020508
23.4875,640.730919,121.991036,-12.619714,652.362768
23.5,641.095024,121.90476,-12.713708,652.706089
23.5125,641.461022,121.813204,-12.794406,653.050071
23.525,641.828435,121.716452,-12.861453,653.394255
23.5375,642.196737,121.614637,-12.91471,653.738143
23.55,642.565383,121.507931,-12.954257,654.081235
23.5625,642.93384,121.396544,-12.980398,654.423055
23.575,643.301618,121.280716,-12.993651,654.763177
23.5875,643.668294,121.160709,-12.994743,655.101254
23.6,644.033535,121.036806,-12.984589,655.437031
23.6125,644.397111,120.909299,-12.964278,655.770362
23.625,644.758906,120.778491,-12.935046,656.101216
23.6375,645.118914,120.644688,-12.898261,656.429676
23.65,645.47724,120.508202,-12.855392,656.755933
23.6625,645.834086,120.369351,-12.80799,657.080278
23.675,646.18973,120.228458,-12.757662,657.403078
23.6875,646.544511,120.085862,-12.706052,657.724762
23.7,646.898801,119.941915,-12.654817,658.045793
23.7125,647.252978,119.79699,-12.605606,658.366644
23.725,647.607405,119.651488,-12.560042,658.687774
23.7375,647.9624,119.505836,-12.519695,659.009605
23.75,648.318219,119.360493,-12.486067,659.332497
23.7625,648.675033,119.215946,-12.460566,659.656734
23.775,649.032921,119.072712,-12.444481,659.982506
23.7875,649.391858,118.931324,-12.438967,660.309907
23.8,649.751717,118.792331,-12.445017,660.638926
23.8125,650.112277,118.65628,-12.463447,660.969457
23.825,650.47323,118.523705,-12.494877,661.301303
23.8375,650.834205,118.395111,-12.539718,661.634196
23.85,651.194788,118.270958,-12.598168,661.967813
23.8625,651.554545,118.151648,-12.670205,662.301798
23.875,651.913056,118.037504,-12.755595,662.63579
23.8875,652.269936,117.928764,-12.853895,662.969445
23.9,652.624866,117.825565,-12.964472,663.302462
23.9125,652.977609,117.72794,-13.086519,663.6346
23.925,653.328034,117.635811,-13.219074,663.965698
23.9375,653.676121,117.548992,-13.361045,664.295683
23.95,654.021971,117.467187,-13.51123,664.62458
23.9625,654.365801,117.39,-13.668345,664.952508
23.975,654.707939,117.316942,-13.831036,665.279676
23.9875,655.048805,117.247443,-13.997903,665.606371
24,655.3889,117.180862,-14.167518,665.932942
24.0125,655.728773,117.116504,-14.33843,666.259777
24.025,656.069004,117.053633,-14.509185,666.587284
24.0375,656.410168,116.991487,-14.678334,666.915864
24.05,656.752815,116.929296,-14.84444,667.24589
24.0625,657.097436,116.866297,-15.006092,667.577677
24.075,657.444445,116.801749,-15.161917,667.911469
24.0875,657.794152,116.734952,-15.310591,668.247417
24.1,658.146753,116.665259,-15.450856,668.585567
24.1125,658.502317,116.592093,-15.581538,668.925857
24.125,658.860783,116.514957,-15.701564,669.268112
24.1375,659.221967,116.433448,-15.809986,669.612056
24.15,659.585569,116.347266,-15.905995,669.957319
24.1625,659.951191,116.256217,-15.988944,670.30346
24.175,660.318363,116.160221,-16.058363,670.649989
24.1875,660.686566,116.05931,-16.113969,670.996395
24.2,661.055268,115.953626,-16.155676,671.342175
24.2125,661.423946,115.843416,-16.183598,671.686864
24.225,661.792127,115.729025,-16.198043,672.030062
24.2375,662.159407,115.610888,-16.199508,672.371461
24.25,662.525476,115.48952,-16.188665,672.710865
24.2625,662.890138,115.365504,-16.166345,673.048204
24.275,663.253318,115.239483,-16.13352,673.38354
24.2875,663.615067,115.112151,-16.091278,673.717072
24.3,663.975559,114.984245,-16.040805,674.049128
24.3125,664.335079,114.856536,-15.983362,674.380152
24.325,664.694006,114.72983,-15.920262,674.710687
24.3375,665.052794,114.604956,-15.852856,675.041353
24.35,665.411942,114.482768,-15.782509,675.372818
24.3625,665.771968,114.364137,-15.710584,675.705773
24.375,666.133382,114.249951,-15.638428,676.040897
24.3875,666.496652,114.141104,-15.567356,676.378829
24.4,666.862179,114.038492,-15.498631,676.720142
24.4125,667.230274,113.943004,-15.433453,677.065313
24.425,667.601139,113.855505,-15.372942,677.414706
24.4375,667.974851,113.776827,-15.318119,677.768554
24.45,668.351357,113.707752,-15.269892,678.126949
24.4625,668.730475,113.648991,-15.229038,678.489841
24.475,669.111899,113.601171,-15.19619,678.857042
24.4875,669.495219,113.564818,-15.171821,679.228238
24.5,669.879935,113.540338,-15.156239,679.603007
24.5125,670.265488,113.528009,-15.149574,679.98084
24.525,670.65129,113.527969,-15.151777,680.361175
24.5375,671.036752,113.54021,-15.162624,680.743423
24.55,671.421318,113.564583,-15.181717,681.126997
24.5625,671.804493,113.60079,-15.208496,681.511346
24.575,672.185868,113.648403,-15.242249,681.895979
24.5875,672.565139,113.706864,-15.282132,682.280485
24.6,672.942122,113.775504,-15.32718,682.664549
24.6125,673.316757,113.85355,-15.376331,683.047962
24.625,673.68911,113.940146,-15.42844,683.430619
24.6375,674.05936,114.034361,-15.482302,683.812517
24.65,674.427788,114.135203,-15.536664,684.19374
24.6625,674.794757,114.241635,-15.590246,684.574445
24.675,675.160684,114.35258,-15.641757,684.954836
24.6875,675.526019,114.466935,-15.68991,685.335141
24.7,675.891211,114.583576,-15.733434,685.715587
24.7125,676.256682,114.701373,-15.771096,686.096372
24.725,676.622801,114.819196,-15.801711,686.477644
24.7375,676.989858,114.935924,-15.824161,686.859475
24.75,677.358048,115.050463,-15.837412,687.241848
24.7625,677.727454,115.161754,-15.840529,687.624646
24.775,678.098042,115.268796,-15.832694,688.007648
24.7875,678.469657,115.370656,-15.81322,688.39053
24.8,678.842033,115.466493,-15.781565,688.772876
24.8125,679.214805,115.555573,-15.737343,689.154196
24.825,679.587525,115.63729,-15.680329,689.533944
24.8375,679.95969,115.71118,-15.610465,689.911548
24.85,680.330769,115.776938,-15.527852,690.286439
24.8625,680.700227,115.834424,-15.432751,690.658079
24.875,681.067562,115.883675,-15.325564,691.025993
24.8875,681.432325,115.924902,-15.206825,691.389791
24.9,681.794148,115.958493,-15.077178,691.749198
24.9125,682.15276,115.985002,-14.937361,692.104063
24.925,682.508001,116.005146,-14.788181,692.454371
24.9375,682.859826,116.019784,-14.630498,692.800248
24.95,683.208304,116.029909,-14.465209,693.141955
24.9625,683.553614,116.036627,-14.293225,693.479876
24.975,683.896026,116.041141,-14.115467,693.814505
24.9875,684.235884,116.04473,-13.932851,694.146417
25,684.573586,116.048733,-13.746284,694.476251
25.0125,684.909556,116.054522,-13.556662,694.804674
25.025,685.244217,116.063489,-13.364863,695.132354
25.0375,685.577968,116.077021,-13.171752,695.459934
25.05,685.911156,116.096475,-12.978178,695.787999
25.0625,686.244055,116.123162,-12.784974,696.11705
25.075,686.57685,116.158317,-12.592952,696.447491
25.0875,686.90962,116.20308,-12.402905,696.779602
25.1,687.242338,116.258471,-12.215591,697.113538
25.1125,687.574865,116.325371,-12.031731,697.449317
25.125,687.90696,116.4045,-11.851997,697.786832
25.1375,688.238288,116.496404,-11.676994,698.125852
25.15,688.568445,116.601439,-11.507248,698.466045
25.1625,688.896977,116.71977,-11.343194,698.806996
25.175,689.223406,116.851366,-11.185157,699.148234
25.1875,689.547261,116.996003,-11.033343,699.48926
